SUMLEV,STATE,COUNTY,PLACE,NAME,STNAME,CENSUS2010POP,POPESTIMATE2017
162,8,0,63045,Raymer (New Raymer),Colorado,96,109
162,8,0,63265,Red Cliff,Colorado,267,273
162,8,0,64090,Rico,Colorado,265,266
162,8,0,64200,Ridgway,Colorado,924,973
162,8,0,64255,Rifle,Colorado,9172,9661
162,8,0,64970,Rockvale,Colorado,487,509
162,8,0,65190,Rocky Ford,Colorado,3957,3827
162,8,0,65740,Romeo,Colorado,404,406
162,8,0,66895,Rye,Colorado,153,160
162,8,0,67005,Saguache,Colorado,485,498
162,8,0,67280,Salida,Colorado,5236,5856
162,8,0,67830,Sanford,Colorado,879,876
162,8,0,68105,San Luis,Colorado,629,636
162,8,0,68655,Sawpit,Colorado,40,42
162,8,0,68930,Sedgwick,Colorado,146,143
162,8,0,69040,Seibert,Colorado,181,216
162,8,0,69150,Severance,Colorado,3165,4275
162,8,0,69645,Sheridan,Colorado,5664,6098
162,8,0,69700,Sheridan Lake,Colorado,88,86
162,8,0,70195,Silt,Colorado,2930,3129
162,8,0,70250,Silver Cliff,Colorado,587,644
162,8,0,70360,Silver Plume,Colorado,170,177
162,8,0,70525,Silverthorne,Colorado,3887,4658
162,8,0,70580,Silverton,Colorado,637,650
162,8,0,70635,Simla,Colorado,618,638
162,8,0,71755,Snowmass Village,Colorado,2826,2769
162,8,0,72395,South Fork,Colorado,386,356
162,8,0,73330,Springfield,Colorado,1451,1370
162,8,0,73715,Starkville,Colorado,59,52
162,8,0,73825,Steamboat Springs,Colorado,12088,12965
162,8,0,73935,Sterling,Colorado,14777,13961
162,8,0,74485,Stratton,Colorado,658,652
162,8,0,74815,Sugar City,Colorado,258,242
162,8,0,75640,Superior,Colorado,12483,12951
162,8,0,75970,Swink,Colorado,617,596
162,8,0,76795,Telluride,Colorado,2325,2426
162,8,0,77290,Thornton,Colorado,118772,136978
162,8,0,77510,Timnath,Colorado,625,3295
162,8,0,78610,Trinidad,Colorado,9096,8073
162,8,0,79270,Two Buttes,Colorado,43,40
162,8,0,80040,Vail,Colorado,5305,5483
162,8,0,80865,Victor,Colorado,397,410
162,8,0,81030,Vilas,Colorado,114,107
162,8,0,81690,Vona,Colorado,106,104
162,8,0,82130,Walden,Colorado,608,598
162,8,0,82350,Walsenburg,Colorado,3068,2960
162,8,0,82460,Walsh,Colorado,546,514
162,8,0,82735,Ward,Colorado,150,155
162,8,0,83230,Wellington,Colorado,6289,9527
162,8,0,83450,Westcliffe,Colorado,568,615
162,8,0,83835,Westminster,Colorado,106114,112812
162,8,0,84440,Wheat Ridge,Colorado,30166,31294
162,8,0,84770,Wiggins,Colorado,893,887
162,8,0,85045,Wiley,Colorado,405,390
162,8,0,85155,Williamsburg,Colorado,662,688
162,8,0,85485,Windsor,Colorado,18644,25330
162,8,0,85705,Winter Park,Colorado,999,1030
162,8,0,86090,Woodland Park,Colorado,7200,7642
162,8,0,86310,Wray,Colorado,2342,2367
162,8,0,86475,Yampa,Colorado,429,457
162,8,0,86750,Yuma,Colorado,3524,3511
50,8,1,0,Adams County,Colorado,441603,503167
157,8,1,3455,Arvada,Colorado,2849,3217
157,8,1,4000,Aurora,Colorado,39871,46206
157,8,1,6090,Bennett,Colorado,1955,2098
157,8,1,8675,Brighton,Colorado,33009,39665
157,8,1,16495,Commerce City,Colorado,45913,55923
157,8,1,26270,Federal Heights,Colorado,11467,12744
157,8,1,45530,Lochbuie,Colorado,2,2
157,8,1,54330,Northglenn,Colorado,35777,38908
157,8,1,77290,Thornton,Colorado,118772,136978
157,8,1,83835,Westminster,Colorado,63696,68873
157,8,1,99990,Balance of Adams County,Colorado,88292,98553
50,8,3,0,Alamosa County,Colorado,15445,16551
157,8,3,1090,Alamosa,Colorado,8780,9871
157,8,3,37380,Hooper,Colorado,103,102
157,8,3,99990,Balance of Alamosa County,Colorado,6562,6578
50,8,5,0,Arapahoe County,Colorado,572003,643052
157,8,5,4000,Aurora,Colorado,285090,319396
157,8,5,6090,Bennett,Colorado,353,373
157,8,5,8070,Bow Mar,Colorado,589,666
157,8,5,12815,Centennial,Colorado,100377,110250
157,8,5,13845,Cherry Hills Village,Colorado,5987,6644
157,8,5,16385,Columbine Valley,Colorado,1256,1441
157,8,5,19630,Deer Trail,Colorado,546,700
157,8,5,24785,Englewood,Colorado,30255,34407
157,8,5,28105,Foxfield,Colorado,685,787
157,8,5,30340,Glendale,Colorado,4184,5158
157,8,5,33035,Greenwood Village,Colorado,13925,15721
157,8,5,45255,Littleton,Colorado,39328,45036
157,8,5,69645,Sheridan,Colorado,5664,6098
157,8,5,99990,Balance of Arapahoe County,Colorado,83764,96375
50,8,7,0,Archuleta County,Colorado,12084,13315
157,8,7,56860,Pagosa Springs,Colorado,1727,1940
157,8,7,99990,Balance of Archuleta County,Colorado,10357,11375
50,8,9,0,Baca County,Colorado,3788,3562
157,8,9,11645,Campo,Colorado,109,102
157,8,9,61315,Pritchett,Colorado,140,131
157,8,9,73330,Springfield,Colorado,1451,1370
157,8,9,79270,Two Buttes,Colorado,43,40
157,8,9,81030,Vilas,Colorado,114,107
157,8,9,82460,Walsh,Colorado,546,514
157,8,9,99990,Balance of Baca County,Colorado,1385,1298
50,8,11,0,Bent County,Colorado,6499,5938
157,8,11,43660,Las Animas,Colorado,2410,2207
157,8,11,99990,Balance of Bent County,Colorado,4089,3731
50,8,13,0,Boulder County,Colorado,294567,322514
157,8,13,7850,Boulder,Colorado,97385,107125
157,8,13,24950,Erie,Colorado,8348,10655
157,8,13,39195,Jamestown,Colorado,274,269
157,8,13,41835,Lafayette,Colorado,24453,28328
157,8,13,45970,Longmont,Colorado,86240,94134
157,8,13,46355,Louisville,Colorado,18376,21128
157,8,13,47070,Lyons,Colorado,2033,2053
157,8,13,53175,Nederland,Colorado,1445,1541
157,8,13,75640,Superior,Colorado,12483,12951
157,8,13,82735,Ward,Colorado,150,155
157,8,13,99990,Balance of Boulder County,Colorado,43380,44175
50,8,14,0,Broomfield County,Colorado,55889,68341
157,8,14,9280,Broomfield,Colorado,55889,68341
50,8,15,0,Chaffee County,Colorado,17809,19638
157,8,15,10105,Buena Vista,Colorado,2617,2806
157,8,15,60600,Poncha Springs,Colorado,737,862
157,8,15,67280,Salida,Colorado,5236,5856
157,8,15,99990,Balance of Chaffee County,Colorado,9219,10114
50,8,17,0,Cheyenne County,Colorado,1836,1845
157,8,17,14175,Cheyenne Wells,Colorado,846,841
157,8,17,41010,Kit Carson,Colorado,233,234
157,8,17,99990,Balance of Cheyenne County,Colorado,757,770
50,8,19,0,Clear Creek County,Colorado,9088,9574
157,8,19,12910,Central City,Colorado,0,0
157,8,19,24620,Empire,Colorado,282,301
157,8,19,29735,Georgetown,Colorado,1034,1072
157,8,19,38370,Idaho Springs,Colorado,1717,1782
157,8,19,70360,Silver Plume,Colorado,170,177
157,8,19,99990,Balance of Clear Creek County,Colorado,5885,6242
50,8,21,0,Conejos County,Colorado,8256,8184
157,8,21,2355,Antonito,Colorado,781,755
157,8,21,42055,La Jara,Colorado,818,800
157,8,21,48060,Manassa,Colorado,991,990
157,8,21,65740,Romeo,Colorado,404,406
157,8,21,67830,Sanford,Colorado,879,876
157,8,21,99990,Balance of Conejos County,Colorado,4383,4357
50,8,23,0,Costilla County,Colorado,3524,3776
157,8,23,7190,Blanca,Colorado,385,392
157,8,23,68105,San Luis,Colorado,629,636
157,8,23,99990,Balance of Costilla County,Colorado,2510,2748
50,8,25,0,Crowley County,Colorado,5823,5810
157,8,25,18750,Crowley,Colorado,176,164
157,8,25,55705,Olney Springs,Colorado,345,323
157,8,25,56145,Ordway,Colorado,1080,1009
157,8,25,74815,Sugar City,Colorado,258,242
157,8,25,99990,Balance of Crowley County,Colorado,3964,4072
50,8,27,0,Custer County,Colorado,4255,4874
157,8,27,70250,Silver Cliff,Colorado,587,644
157,8,27,83450,Westcliffe,Colorado,568,615
157,8,27,99990,Balance of Custer County,Colorado,3100,3615
50,8,29,0,Delta County,Colorado,30952,30568
157,8,29,12635,Cedaredge,Colorado,2253,2228
157,8,29,17925,Crawford,Colorado,431,422
157,8,29,19850,Delta,Colorado,8915,8823
157,8,29,37545,Hotchkiss,Colorado,944,924
157,8,29,55980,Orchard City,Colorado,3119,3096
157,8,29,57300,Paonia,Colorado,1451,1421
157,8,29,99990,Balance of Delta County,Colorado,13839,13654
50,8,31,0,Denver County,Colorado,600158,704621
157,8,31,20000,Denver,Colorado,600158,704621
50,8,33,0,Dolores County,Colorado,2064,2067
157,8,33,21265,Dove Creek,Colorado,735,733
157,8,33,64090,Rico,Colorado,265,266
157,8,33,99990,Balance of Dolores County,Colorado,1064,1068
50,8,35,0,Douglas County,Colorado,285465,335299
157,8,35,4000,Aurora,Colorado,117,1021
157,8,35,12387,Castle Pines,Colorado,A,10523
157,8,35,12415,Castle Rock,Colorado,48231,62276
157,8,35,43550,Larkspur,Colorado,183,203
157,8,35,45255,Littleton,Colorado,28,32
157,8,35,45955,Lone Tree,Colorado,10218,13566
157,8,35,57630,Parker,Colorado,45297,54202
157,8,35,99990,Balance of Douglas County,Colorado,171031,193476
50,8,37,0,Eagle County,Colorado,52197,54772
157,8,37,4110,Avon,Colorado,6447,6541
157,8,37,4935,Basalt,Colorado,2926,3201
157,8,37,22200,Eagle,Colorado,6508,6867
157,8,37,33695,Gypsum,Colorado,6477,7117
157,8,37,50920,Minturn,Colorado,1027,1066
157,8,37,63265,Red Cliff,Colorado,267,273
157,8,37,80040,Vail,Colorado,5305,5483
157,8,37,99990,Balance of Eagle County,Colorado,23240,24224
50,8,39,0,Elbert County,Colorado,23086,25642
157,8,39,23740,Elizabeth,Colorado,1358,1409
157,8,39,40790,Kiowa,Colorado,723,753
157,8,39,70635,Simla,Colorado,618,638
157,8,39,99990,Balance of Elbert County,Colorado,20387,22842
50,8,41,0,El Paso County,Colorado,622263,699232
157,8,41,11260,Calhan,Colorado,780,829
157,8,41,16000,Colorado Springs,Colorado,416427,464474
157,8,41,27865,Fountain,Colorado,25846,29804
157,8,41,32650,Green Mountain Falls,Colorado,612,660
157,8,41,48445,Manitou Springs,Colorado,4992,5322
157,8,41,51800,Monument,Colorado,5530,7380
157,8,41,57025,Palmer Lake,Colorado,2420,2728
157,8,41,62660,Ramah,Colorado,123,129
157,8,41,99990,Balance of El Paso County,Colorado,165533,187906
50,8,43,0,Fremont County,Colorado,46824,47559
157,8,43,9115,Brookside,Colorado,233,255
157,8,43,11810,CaÒon City,Colorado,16400,16539
157,8,43,15330,Coal Creek,Colorado,343,344
157,8,43,27040,Florence,Colorado,3881,3914
157,8,43,64970,Rockvale,Colorado,487,509
157,8,43,85155,Williamsburg,Colorado,662,688
157,8,43,99990,Balance of Fremont County,Colorado,24818,25310
50,8,45,0,Garfield County,Colorado,56389,59118
157,8,45,12045,Carbondale,Colorado,6427,6820
157,8,45,30780,Glenwood Springs,Colorado,9614,9962
157,8,45,53395,New Castle,Colorado,4518,4815
157,8,45,57400,Parachute,Colorado,1085,1115
157,8,45,64255,Rifle,Colorado,9172,9661
157,8,45,70195,Silt,Colorado,2930,3129
157,8,45,99990,Balance of Garfield County,Colorado,22643,23616
50,8,47,0,Gilpin County,Colorado,5441,6013
157,8,47,7025,Black Hawk,Colorado,118,127
157,8,47,12910,Central City,Colorado,663,736
157,8,47,99990,Balance of Gilpin County,Colorado,4660,5150
50,8,49,0,Grand County,Colorado,14843,15321
157,8,49,28305,Fraser,Colorado,1224,1276
157,8,49,31605,Granby,Colorado,1864,2074
157,8,49,31715,Grand Lake,Colorado,471,498
157,8,49,37600,Hot Sulphur Springs,Colorado,663,708
157,8,49,41560,Kremmling,Colorado,1444,1484
157,8,49,85705,Winter Park,Colorado,999,1030
157,8,49,99990,Balance of Grand County,Colorado,8178,8251
50,8,51,0,Gunnison County,Colorado,15324,16939
157,8,51,18310,Crested Butte,Colorado,1487,1643
157,8,51,33640,Gunnison,Colorado,5854,6530
157,8,51,48555,Marble,Colorado,131,138
157,8,51,52570,Mount Crested Butte,Colorado,801,842
157,8,51,59830,Pitkin,Colorado,66,71
157,8,51,99990,Balance of Gunnison County,Colorado,6985,7715
50,8,53,0,Hinsdale County,Colorado,843,794
157,8,53,42330,Lake City,Colorado,408,379
157,8,53,99990,Balance of Hinsdale County,Colorado,435,415
50,8,55,0,Huerfano County,Colorado,6711,6662
157,8,55,44100,La Veta,Colorado,800,779
157,8,55,82350,Walsenburg,Colorado,3068,2960
157,8,55,99990,Balance of Huerfano County,Colorado,2843,2923
50,8,57,0,Jackson County,Colorado,1394,1385
157,8,57,82130,Walden,Colorado,608,598
157,8,57,99990,Balance of Jackson County,Colorado,786,787
50,8,59,0,Jefferson County,Colorado,534543,574613
157,8,59,3455,Arvada,Colorado,103584,115590
157,8,59,8070,Bow Mar,Colorado,277,301
157,8,59,23135,Edgewater,Colorado,5170,5308
157,8,59,30835,Golden,Colorado,18867,20571
157,8,59,42495,Lakeside,Colorado,8,8
157,8,59,43000,Lakewood,Colorado,142980,154958
157,8,59,45255,Littleton,Colorado,2381,2666
157,8,59,52075,Morrison,Colorado,428,434
157,8,59,52350,Mountain View,Colorado,507,537
157,8,59,75640,Superior,Colorado,0,0
157,8,59,83835,Westminster,Colorado,42418,43939
157,8,59,84440,Wheat Ridge,Colorado,30166,31294
157,8,59,99990,Balance of Jefferson County,Colorado,187757,199007
50,8,61,0,Kiowa County,Colorado,1398,1376
157,8,61,22145,Eads,Colorado,609,590
157,8,61,34740,Haswell,Colorado,68,67
157,8,61,69700,Sheridan Lake,Colorado,88,86
157,8,61,99990,Balance of Kiowa County,Colorado,633,633
50,8,63,0,Kit Carson County,Colorado,8270,7158
157,8,63,6530,Bethune,Colorado,237,234
157,8,63,10600,Burlington,Colorado,4254,3178
157,8,63,26765,Flagler,Colorado,561,549
157,8,63,69040,Seibert,Colorado,181,216
157,8,63,74485,Stratton,Colorado,658,652
157,8,63,81690,Vona,Colorado,106,104
157,8,63,99990,Balance of Kit Carson County,Colorado,2273,2225
50,8,65,0,Lake County,Colorado,7310,7778
157,8,65,44320,Leadville,Colorado,2602,2759
157,8,65,99990,Balance of Lake County,Colorado,4708,5019
50,8,67,0,La Plata County,Colorado,51334,55589
157,8,67,5265,Bayfield,Colorado,2333,2687
157,8,67,22035,Durango,Colorado,16887,18465
157,8,67,38535,Ignacio,Colorado,697,730
157,8,67,99990,Balance of La Plata County,Colorado,31417,33707
50,8,69,0,Larimer County,Colorado,299630,343976
157,8,69,6255,Berthoud,Colorado,5042,6759
157,8,69,25115,Estes Park,Colorado,5858,6339
157,8,69,27425,Fort Collins,Colorado,143986,165080
157,8,69,39855,Johnstown,Colorado,537,1463
157,8,69,46465,Loveland,Colorado,66859,76701
157,8,69,77510,Timnath,Colorado,625,3295
157,8,69,83230,Wellington,Colorado,6289,9527
157,8,69,85485,Windsor,Colorado,4574,6933
157,8,69,99990,Balance of Larimer County,Colorado,65860,67879
50,8,71,0,Las Animas County,Colorado,15507,14238
157,8,71,760,Aguilar,Colorado,538,476
157,8,71,8345,Branson,Colorado,74,68
157,8,71,15550,Cokedale,Colorado,129,117
157,8,71,40570,Kim,Colorado,74,68
157,8,71,73715,Starkville,Colorado,59,52
157,8,71,78610,Trinidad,Colorado,9096,8073
157,8,71,99990,Balance of Las Animas County,Colorado,5537,5384
50,8,73,0,Lincoln County,Colorado,5467,5546
157,8,73,3235,Arriba,Colorado,193,201
157,8,73,29680,Genoa,Colorado,139,145
157,8,73,37875,Hugo,Colorado,730,744
157,8,73,44980,Limon,Colorado,1880,1930
157,8,73,99990,Balance of Lincoln County,Colorado,2525,2526
50,8,75,0,Logan County,Colorado,22709,21896
157,8,75,18640,Crook,Colorado,110,107
157,8,75,26875,Fleming,Colorado,408,407
157,8,75,38590,Iliff,Colorado,266,263
157,8,75,50040,Merino,Colorado,284,281
157,8,75,58235,Peetz,Colorado,238,236
157,8,75,73935,Sterling,Colorado,14777,13961
157,8,75,99990,Balance of Logan County,Colorado,6626,6641
50,8,77,0,Mesa County,Colorado,146723,151616
157,8,77,15605,Collbran,Colorado,708,702
157,8,77,19355,De Beque,Colorado,504,500
157,8,77,28745,Fruita,Colorado,12646,13294
157,8,77,31660,Grand Junction,Colorado,58566,62475
157,8,77,56970,Palisade,Colorado,2692,2686
157,8,77,99990,Balance of Mesa County,Colorado,71607,71959
50,8,79,0,Mineral County,Colorado,712,766
157,8,79,14765,City of Creede,Colorado,290,312
157,8,79,99990,Balance of Mineral County,Colorado,422,454
50,8,81,0,Moffat County,Colorado,13795,13131
157,8,81,17760,Craig,Colorado,9464,8922
157,8,81,20495,Dinosaur,Colorado,339,325
157,8,81,99990,Balance of Moffat County,Colorado,3992,3884
50,8,83,0,Montezuma County,Colorado,25535,26140
157,8,83,17375,Cortez,Colorado,8482,8709
157,8,83,20770,Dolores,Colorado,936,959
157,8,83,48115,Mancos,Colorado,1336,1415
157,8,83,99990,Balance of Montezuma County,Colorado,14781,15057
50,8,85,0,Montrose County,Colorado,41276,41784
157,8,85,51745,Montrose,Colorado,19132,19305
157,8,85,53120,Naturita,Colorado,546,539
157,8,85,54935,Nucla,Colorado,711,717
157,8,85,55540,Olathe,Colorado,1849,1813
157,8,85,99990,Balance of Montrose County,Colorado,19038,19410
50,8,87,0,Morgan County,Colorado,28159,28192
157,8,87,9555,Brush,Colorado,5463,5364
157,8,87,27810,Fort Morgan,Colorado,11315,11281
157,8,87,36610,Hillrose,Colorado,264,251
157,8,87,45695,Log Lane Village,Colorado,873,868
157,8,87,84770,Wiggins,Colorado,893,887
157,8,87,99990,Balance of Morgan County,Colorado,9351,9541
50,8,89,0,Otero County,Colorado,18831,18326
157,8,89,13460,Cheraw,Colorado,252,250
157,8,89,27975,Fowler,Colorado,1182,1144
157,8,89,42110,La Junta,Colorado,7077,6898
157,8,89,48500,Manzanola,Colorado,434,423
157,8,89,65190,Rocky Ford,Colorado,3957,3827
157,8,89,75970,Swink,Colorado,617,596
157,8,89,99990,Balance of Otero County,Colorado,5312,5188
50,8,91,0,Ouray County,Colorado,4436,4794
157,8,91,56420,Ouray,Colorado,1000,1013
157,8,91,64200,Ridgway,Colorado,924,973
157,8,91,99990,Balance of Ouray County,Colorado,2512,2808
50,8,93,0,Park County,Colorado,16206,17905
157,8,93,1530,Alma,Colorado,270,298
157,8,93,25610,Fairplay,Colorado,679,734
157,8,93,99990,Balance of Park County,Colorado,15257,16873
50,8,95,0,Phillips County,Colorado,4442,4292
157,8,95,34960,Haxtun,Colorado,946,914
157,8,95,37270,Holyoke,Colorado,2313,2215
157,8,95,57245,Paoli,Colorado,34,34
157,8,95,99990,Balance of Phillips County,Colorado,1149,1129
50,8,97,0,Pitkin County,Colorado,17148,17890
157,8,97,3620,Aspen,Colorado,6658,7359
157,8,97,4935,Basalt,Colorado,931,969
157,8,97,71755,Snowmass Village,Colorado,2826,2769
157,8,97,99990,Balance of Pitkin County,Colorado,6733,6793
50,8,99,0,Prowers County,Colorado,12551,12070
157,8,99,31550,Granada,Colorado,517,496
157,8,99,34520,Hartman,Colorado,81,74
157,8,99,37215,Holly,Colorado,802,768
157,8,99,43110,Lamar,Colorado,7804,7601
157,8,99,85045,Wiley,Colorado,405,390
157,8,99,99990,Balance of Prowers County,Colorado,2942,2741
50,8,101,0,Pueblo County,Colorado,159063,166475
157,8,101,7795,Boone,Colorado,339,358
157,8,101,62000,Pueblo,Colorado,106595,111127
157,8,101,66895,Rye,Colorado,153,160
157,8,101,99990,Balance of Pueblo County,Colorado,51976,54830
50,8,103,0,Rio Blanco County,Colorado,6666,6420
157,8,103,49875,Meeker,Colorado,2475,2295
157,8,103,62880,Rangely,Colorado,2365,2332
157,8,103,99990,Balance of Rio Blanco County,Colorado,1826,1793
50,8,105,0,Rio Grande County,Colorado,11982,11301
157,8,105,12855,Center,Colorado,218,200
157,8,105,19795,Del Norte,Colorado,1686,1578
157,8,105,51635,Monte Vista,Colorado,4444,4175
157,8,105,72395,South Fork,Colorado,386,356
